timestamp,close,tick_volume
2025-08-16 20:32:00+00:00,1.054872101702346,827
2025-08-16 20:33:00+00:00,1.0551491782050657,966
2025-08-16 20:34:00+00:00,1.055440801899977,890
2025-08-16 20:35:00+00:00,1.055754011954372,869
2025-08-16 20:36:00+00:00,1.055922597452988,946
2025-08-16 20:37:00+00:00,1.0556208662739,872
2025-08-16 20:38:00+00:00,1.0560519373761816,982
2025-08-16 20:39:00+00:00,1.0557492873078818,930
2025-08-16 20:40:00+00:00,1.0558291641020667,878
2025-08-16 20:41:00+00:00,1.0556300674920098,997
2025-08-16 20:42:00+00:00,1.0556131409002243,872
2025-08-16 20:43:00+00:00,1.0556999023803617,933
2025-08-16 20:44:00+00:00,1.0557847165756071,913
2025-08-16 20:45:00+00:00,1.0558960809465887,958
2025-08-16 20:46:00+00:00,1.0563220587977833,970
2025-08-16 20:47:00+00:00,1.0564418283695611,901
2025-08-16 20:48:00+00:00,1.0563773440490123,866
2025-08-16 20:49:00+00:00,1.0566319540095792,920
2025-08-16 20:50:00+00:00,1.0569461621413165,869
2025-08-16 20:51:00+00:00,1.0566217832991105,990
2025-08-16 20:52:00+00:00,1.0567795897808974,906
2025-08-16 20:53:00+00:00,1.0569648360416433,883
2025-08-16 20:54:00+00:00,1.0568862075017582,908
2025-08-16 20:55:00+00:00,1.057249698890897,839
2025-08-16 20:56:00+00:00,1.0572100373348452,856
2025-08-16 20:57:00+00:00,1.0572432275066108,954
2025-08-16 20:58:00+00:00,1.0571974827530868,870
2025-08-16 20:59:00+00:00,1.0572016002855584,852
2025-08-16 21:00:00+00:00,1.0569118543415037,924
2025-08-16 21:01:00+00:00,1.0565313526293365,953
2025-08-16 21:02:00+00:00,1.0569525137771425,932
2025-08-16 21:03:00+00:00,1.0567287142955981,944
2025-08-16 21:04:00+00:00,1.0564668061048972,865
2025-08-16 21:05:00+00:00,1.0558980598109928,836
2025-08-16 21:06:00+00:00,1.0557293901935734,967
2025-08-16 21:07:00+00:00,1.0553801839983818,885
2025-08-16 21:08:00+00:00,1.0558134215638402,888
2025-08-16 21:09:00+00:00,1.0560799661729032,959
2025-08-16 21:10:00+00:00,1.055898280724589,925
2025-08-16 21:11:00+00:00,1.0564928664981652,920
2025-08-16 21:12:00+00:00,1.0567521735565604,997
2025-08-16 21:13:00+00:00,1.0566663569889199,871
2025-08-16 21:14:00+00:00,1.0560060975060768,941
2025-08-16 21:15:00+00:00,1.0566109098374998,902
2025-08-16 21:16:00+00:00,1.056243850480402,912
2025-08-16 21:17:00+00:00,1.0558093649033866,968
2025-08-16 21:18:00+00:00,1.056079274762984,922
2025-08-16 21:19:00+00:00,1.0567234177509557,924
2025-08-16 21:20:00+00:00,1.057089116126925,948
2025-08-16 21:21:00+00:00,1.0572381416752479,883
2025-08-16 21:22:00+00:00,1.057395340918982,862
2025-08-16 21:23:00+00:00,1.0576209403279124,852
2025-08-16 21:24:00+00:00,1.0578216050201052,811
2025-08-16 21:25:00+00:00,1.0578959676109605,992
2025-08-16 21:26:00+00:00,1.0579235260928834,850
2025-08-16 21:27:00+00:00,1.057906971407239,890
2025-08-16 21:28:00+00:00,1.05770756530855,887
2025-08-16 21:29:00+00:00,1.057633347270501,913
2025-08-16 21:30:00+00:00,1.0571857153749555,936
2025-08-16 21:31:00+00:00,1.05715972456278,938
2025-08-16 21:32:00+00:00,1.0568984498871448,873
2025-08-16 21:33:00+00:00,1.0566068544274756,892
2025-08-16 21:34:00+00:00,1.0566543737757705,912
2025-08-16 21:35:00+00:00,1.0570220901018137,888
2025-08-16 21:36:00+00:00,1.0572647603363765,972
2025-08-16 21:37:00+00:00,1.0568496516003023,922
2025-08-16 21:38:00+00:00,1.0565881795624652,933
2025-08-16 21:39:00+00:00,1.0571174224796227,929
2025-08-16 21:40:00+00:00,1.0553016941642914,952
2025-08-16 21:41:00+00:00,1.0558179372128593,908
2025-08-16 21:42:00+00:00,1.0581124324300955,841
2025-08-16 21:43:00+00:00,1.0583192302215398,917
2025-08-16 21:44:00+00:00,1.058491066091093,870
2025-08-16 21:45:00+00:00,1.0555188583710382,876
2025-08-16 21:46:00+00:00,1.0527200406922124,926
2025-08-16 21:47:00+00:00,1.046813837976996,955
2025-08-16 21:48:00+00:00,1.0541397625584792,900
2025-08-16 21:49:00+00:00,1.048894939776037,913
2025-08-16 21:50:00+00:00,1.0459878007531864,976
2025-08-16 21:51:00+00:00,1.042982019810155,910
2025-08-16 21:52:00+00:00,1.0467155799471264,1017
2025-08-16 21:53:00+00:00,1.0454806662528517,2776
